data,mes,sku,produto,marca,categoria,segmento,cidade,uf,regiao,canal,quantidade,preco_unitario,custo_unitario,receita,custo_total,margem_bruta
2026-01-21,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Vitoria,ES,Sudeste,E-commerce,1,75.9,42.35,75.9,42.35,33.55
2026-01-21,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Brasilia,DF,Centro-Oeste,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2026-01-21,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Campo Grande,MS,Centro-Oeste,Varejo Fisico,1,79.9,42.35,79.9,42.35,37.55
2026-01-21,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Campo Grande,MS,Centro-Oeste,E-commerce,1,84.55,31.15,84.55,31.15,53.4
2026-01-21,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,39.0,13.65,39.0,13.65,25.35
2026-01-21,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Varejo Fisico,1,84.55,31.15,84.55,31.15,53.4
2026-01-21,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Vitoria,ES,Sudeste,Marketplace,1,37.05,13.65,37.05,13.65,23.4
2026-01-21,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Maringa,PR,Sul,Varejo Fisico,1,79.9,42.35,79.9,42.35,37.55
2026-01-21,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Goiania,GO,Centro-Oeste,E-commerce,1,39.0,13.65,39.0,13.65,25.35
2026-01-21,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Recife,PE,Nordeste,Varejo Fisico,1,85.4,47.65,85.4,47.65,37.75
2026-01-21,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Maceio,AL,Nordeste,Varejo Fisico,1,35.88,13.65,35.88,13.65,22.23
2026-01-21,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Campinas,SP,Sudeste,E-commerce,2,79.9,38.35,159.8,76.7,83.1
2026-01-21,2026-01,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Londrina,PR,Sul,E-commerce,1,137.91,71.95,137.91,71.95,65.96
2026-01-21,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Salvador,BA,Nordeste,E-commerce,1,70.31,38.35,70.31,38.35,31.96
2026-01-21,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2026-01-21,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Salvador,BA,Nordeste,Varejo Fisico,1,82.71,43.15,82.71,43.15,39.56
2026-01-21,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,Distribuidores,1,75.9,38.35,75.9,38.35,37.55
2026-01-21,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,26.91,14.35,26.91,14.35,12.56
2026-01-21,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Natal,RN,Nordeste,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2026-01-21,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Fortaleza,CE,Nordeste,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2026-01-21,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Sao Paulo,SP,Sudeste,Marketplace,1,82.71,47.65,82.71,47.65,35.06
2026-01-21,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Cascavel,PR,Sul,E-commerce,1,85.4,43.15,85.4,43.15,42.25
2026-01-21,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Campinas,SP,Sudeste,Varejo Fisico,1,89.9,47.65,89.9,47.65,42.25
2026-01-21,2026-01,SCD-CAP-003,Capacete Scud E-Future Eletrico,Scud,Capacetes,Moto,Nova Lima,MG,Sudeste,E-commerce,1,474.9,239.95,474.9,239.95,234.95
2026-01-21,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2026-01-21,2026-01,X11-JAQ-004,Jaqueta X11 Expedition Impermeavel,X11,Jaquetas,Moto,Vitoria,ES,Sudeste,E-commerce,1,551.91,257.96,551.91,257.96,293.95
2026-01-21,2026-01,X11-CAP-002,Capacete X11 Trust Pro 11,X11,Capacetes,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,499.9,214.96,499.9,214.96,284.94
2026-01-21,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Cuiaba,MT,Centro-Oeste,Distribuidores,1,89.9,38.66,89.9,38.66,51.24
2026-01-21,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,Varejo Fisico,1,85.4,43.15,85.4,43.15,42.25
2026-01-21,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Belo Horizonte,MG,Sudeste,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2026-01-21,2026-01,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Foz do Iguacu,PR,Sul,E-commerce,1,259.9,98.76,259.9,98.76,161.14
2026-01-22,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Campo Grande,MS,Centro-Oeste,Varejo Fisico,1,29.9,14.35,29.9,14.35,15.55
2026-01-22,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Londrina,PR,Sul,Varejo Fisico,1,75.9,42.35,75.9,42.35,33.55
2026-01-22,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Sao Paulo,SP,Sudeste,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2026-01-22,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Manaus,AM,Norte,Varejo Fisico,1,89.9,38.66,89.9,38.66,51.24
2026-01-22,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Belem,PA,Norte,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2026-01-22,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Fortaleza,CE,Nordeste,E-commerce,1,73.51,42.35,73.51,42.35,31.16
2026-01-22,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Fortaleza,CE,Nordeste,Varejo Fisico,1,70.31,42.35,70.31,42.35,27.96
2026-01-22,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Ponta Grossa,PR,Sul,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2026-01-22,2026-01,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,Vitoria,ES,Sudeste,E-commerce,1,129.9,55.86,129.9,55.86,74.04
2026-01-22,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Campo Grande,MS,Centro-Oeste,Distribuidores,1,29.9,14.35,29.9,14.35,15.55
2026-01-22,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Londrina,PR,Sul,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2026-01-22,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Campo Grande,MS,Centro-Oeste,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2026-01-22,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Cuiaba,MT,Centro-Oeste,Varejo Fisico,1,59.9,28.75,59.9,28.75,31.15
2026-01-22,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Brasilia,DF,Centro-Oeste,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2026-01-22,2026-01,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,Nova Lima,MG,Sudeste,Distribuidores,1,134.91,56.96,134.91,56.96,77.95
2026-01-22,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Cuiaba,MT,Centro-Oeste,Varejo Fisico,1,69.0,24.15,69.0,24.15,44.85
2026-01-22,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Goiania,GO,Centro-Oeste,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2026-01-22,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,Distribuidores,1,53.91,28.75,53.91,28.75,25.16
2026-01-22,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Londrina,PR,Sul,E-commerce,1,26.91,14.35,26.91,14.35,12.56
2026-01-22,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Cuiaba,MT,Centro-Oeste,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2026-01-22,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,69.0,24.15,69.0,24.15,44.85
2026-01-23,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Natal,RN,Nordeste,E-commerce,1,56.9,28.75,56.9,28.75,28.15
2026-01-23,2026-01,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,Belo Horizonte,MG,Sudeste,Varejo Fisico,1,299.9,128.96,299.9,128.96,170.94
2026-01-23,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Maceio,AL,Nordeste,Varejo Fisico,1,69.0,24.15,69.0,24.15,44.85
2026-01-23,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Porto Alegre,RS,Sul,Distribuidores,1,89.9,43.15,89.9,43.15,46.75
2026-01-23,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Cascavel,PR,Sul,E-commerce,1,71.91,38.35,71.91,38.35,33.56
2026-01-23,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,Marketplace,1,69.0,24.15,69.0,24.15,44.85
2026-01-23,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Belem,PA,Norte,Varejo Fisico,1,29.9,14.35,29.9,14.35,15.55
2026-01-23,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Sao Paulo,SP,Sudeste,Varejo Fisico,1,39.0,13.65,39.0,13.65,25.35
2026-01-23,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2026-01-23,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Manaus,AM,Norte,Varejo Fisico,1,79.9,42.35,79.9,42.35,37.55
2026-01-23,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,2,89.9,38.66,179.8,77.32,102.48
2026-01-23,2026-01,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,Nova Lima,MG,Sudeste,E-commerce,1,218.4,98.86,218.4,98.86,119.54
2026-01-23,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,59.9,28.75,59.9,28.75,31.15
2026-01-23,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Nova Lima,MG,Sudeste,E-commerce,2,39.0,13.65,78.0,27.3,50.7
2026-01-23,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,Marketplace,1,35.1,13.65,35.1,13.65,21.45
2026-01-23,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Sao Paulo,SP,Sudeste,Distribuidores,1,89.0,31.15,89.0,31.15,57.85
2026-01-23,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2026-01-23,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Caxias do Sul,RS,Sul,E-commerce,1,82.71,38.66,82.71,38.66,44.05
2026-01-23,2026-01,X11-BOT-001,Bota X11 Urban 2,X11,Botas,Moto,Belo Horizonte,MG,Sudeste,E-commerce,1,399.9,171.96,399.9,171.96,227.94
2026-01-23,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,Marketplace,1,27.51,14.35,27.51,14.35,13.16
2026-01-23,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Manaus,AM,Norte,E-commerce,1,89.9,47.65,89.9,47.65,42.25
2026-01-23,2026-01,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,Campinas,SP,Sudeste,E-commerce,1,119.9,45.56,119.9,45.56,74.34
2026-01-23,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Fortaleza,CE,Nordeste,Varejo Fisico,1,39.0,13.65,39.0,13.65,25.35
2026-01-23,2026-01,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,Londrina,PR,Sul,E-commerce,1,129.9,55.86,129.9,55.86,74.04
2026-01-23,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Ponta Grossa,PR,Sul,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2026-01-23,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Belem,PA,Norte,Varejo Fisico,1,89.9,43.15,89.9,43.15,46.75
2026-01-23,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Campo Grande,MS,Centro-Oeste,Distribuidores,1,39.0,13.65,39.0,13.65,25.35
2026-01-23,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Campo Grande,MS,Centro-Oeste,Varejo Fisico,1,39.0,13.65,39.0,13.65,25.35
2026-01-23,2026-01,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,Ponta Grossa,PR,Sul,E-commerce,1,269.91,128.96,269.91,128.96,140.95
2026-01-23,2026-01,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,Maringa,PR,Sul,E-commerce,1,299.9,128.96,299.9,128.96,170.94
2026-01-23,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Caxias do Sul,RS,Sul,E-commerce,1,80.91,47.65,80.91,47.65,33.26
2026-01-24,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Florianopolis,SC,Sul,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2026-01-24,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Joinville,SC,Sul,Distribuidores,1,69.0,24.15,69.0,24.15,44.85
2026-01-24,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Sao Paulo,SP,Sudeste,Varejo Fisico,1,69.0,24.15,69.0,24.15,44.85
2026-01-24,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Joinville,SC,Sul,Varejo Fisico,1,35.1,13.65,35.1,13.65,21.45
2026-01-24,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Porto Alegre,RS,Sul,E-commerce,1,35.1,13.65,35.1,13.65,21.45
2026-01-24,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Maceio,AL,Nordeste,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2026-01-24,2026-01,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Maringa,PR,Sul,E-commerce,1,149.9,71.95,149.9,71.95,77.95
2026-01-24,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Ribeirao Preto,SP,Sudeste,E-commerce,2,79.9,42.35,159.8,84.7,75.1
2026-01-24,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Ribeirao Preto,SP,Sudeste,Distribuidores,1,79.9,42.35,79.9,42.35,37.55
2026-01-24,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,Marketplace,1,29.9,14.35,29.9,14.35,15.55
2026-01-24,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,69.0,24.15,69.0,24.15,44.85
2026-01-24,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,Varejo Fisico,1,89.9,43.15,89.9,43.15,46.75
2026-01-24,2026-01,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Belem,PA,Norte,E-commerce,1,149.9,71.95,149.9,71.95,77.95
2026-01-24,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Florianopolis,SC,Sul,E-commerce,1,59.9,28.75,59.9,28.75,31.15
2026-01-24,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Cuiaba,MT,Centro-Oeste,E-commerce,1,35.88,13.65,35.88,13.65,22.23
2026-01-24,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Ponta Grossa,PR,Sul,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2026-01-24,2026-01,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,Campinas,SP,Sudeste,Varejo Fisico,1,189.9,81.66,189.9,81.66,108.24
2026-01-24,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Goiania,GO,Centro-Oeste,Varejo Fisico,1,89.9,38.66,89.9,38.66,51.24
2026-01-24,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Londrina,PR,Sul,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2026-01-24,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Brasilia,DF,Centro-Oeste,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2026-01-24,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Vitoria,ES,Sudeste,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2026-01-24,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Brasilia,DF,Centro-Oeste,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2026-01-24,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Vitoria,ES,Sudeste,Varejo Fisico,1,89.9,47.65,89.9,47.65,42.25
2026-01-24,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2026-01-24,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Rio de Janeiro,RJ,Sudeste,Marketplace,1,89.0,31.15,89.0,31.15,57.85
2026-01-24,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Maceio,AL,Nordeste,Varejo Fisico,1,89.9,47.65,89.9,47.65,42.25
2026-01-25,2026-01,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,Nova Lima,MG,Sudeste,Varejo Fisico,1,149.9,56.96,149.9,56.96,92.94
2026-01-25,2026-01,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,Ribeirao Preto,SP,Sudeste,E-commerce,1,199.9,105.95,199.9,105.95,93.95
2026-01-25,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Goiania,GO,Centro-Oeste,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2026-01-25,2026-01,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,Vitoria,ES,Sudeste,Varejo Fisico,1,142.4,56.96,142.4,56.96,85.44
2026-01-25,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Vitoria,ES,Sudeste,E-commerce,2,89.9,43.15,179.8,86.3,93.5
2026-01-25,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,Varejo Fisico,1,39.0,13.65,39.0,13.65,25.35
2026-01-25,2026-01,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Ribeirao Preto,SP,Sudeste,Distribuidores,1,89.9,38.66,89.9,38.66,51.24
2026-01-25,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Natal,RN,Nordeste,E-commerce,1,39.0,13.65,39.0,13.65,25.35
2026-01-25,2026-01,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,Distribuidores,1,29.9,14.35,29.9,14.35,15.55
2026-01-25,2026-01,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Natal,RN,Nordeste,Varejo Fisico,1,53.91,28.75,53.91,28.75,25.16
2026-01-25,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Foz do Iguacu,PR,Sul,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2026-01-25,2026-01,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Ponta Grossa,PR,Sul,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2026-01-25,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Belo Horizonte,MG,Sudeste,Distribuidores,1,79.9,42.35,79.9,42.35,37.55
2026-01-25,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Brasilia,DF,Centro-Oeste,Varejo Fisico,1,69.0,24.15,69.0,24.15,44.85
2026-01-25,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,79.9,42.35,79.9,42.35,37.55
2026-01-25,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,Distribuidores,1,71.91,38.35,71.91,38.35,33.56
2026-01-25,2026-01,X11-LUV-002,Luva X11 Blackout 2,X11,Luvas,Moto,Ribeirao Preto,SP,Sudeste,Varejo Fisico,1,129.9,55.86,129.9,55.86,74.04
2026-01-25,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Foz do Iguacu,PR,Sul,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2026-01-25,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Rio de Janeiro,RJ,Sudeste,Marketplace,1,79.9,42.35,79.9,42.35,37.55
2026-01-25,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Natal,RN,Nordeste,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2026-01-25,2026-01,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,Varejo Fisico,1,65.55,24.15,65.55,24.15,41.4
2026-01-25,2026-01,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Campinas,SP,Sudeste,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2026-01-25,2026-01,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Campinas,SP,Sudeste,E-commerce,1,132.9,60.16,132.9,60.16,72.74
2026-01-25,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Goiania,GO,Centro-Oeste,Varejo Fisico,1,89.9,47.65,89.9,47.65,42.25
2026-01-25,2026-01,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,89.9,43.15,89.9,43.15,46.75
2026-01-25,2026-01,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,Varejo Fisico,1,39.0,13.65,39.0,13.65,25.35
2026-01-26,2026-01,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,257.51,134.35,257.51,134.35,123.16
2026-01-26,2026-01,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,Goiania,GO,Centro-Oeste,E-commerce,1,275.91,128.96,275.91,128.96,146.95
2026-01-26,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Cuiaba,MT,Centro-Oeste,E-commerce,1,89.9,47.65,89.9,47.65,42.25
2026-01-26,2026-01,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Sao Paulo,SP,Sudeste,Distribuidores,1,89.9,47.65,89.9,47.65,42.25
2026-01-26,2026-01,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Campinas,SP,Sudeste,Varejo Fisico,1,75.9,42.35,75.9,42.35,33.55
